TglDN,InvSys,NmNPWP,NoNPWP,AddNPWP,Barcode,NmBrg,Qty,Harga,Disc1,PPN,Total
6/2/2022 10:29,22005403349,PT.SURIATAMA MITRA PERWITA,14532100000000,JL.MEDAN - TANJUNG MORAWA KM. 17.5 STM HULU DELI SERDANG SUMATERA UTARA,8999999578268,PONDS MATCHA CLEAR FF 4X6X90G,12,21205.42,3934.6657,27558.3412,278088.7155
6/2/2022 10:29,22005403349,PT.SURIATAMA MITRA PERWITA,14532100000000,JL.MEDAN - TANJUNG MORAWA KM. 17.5 STM HULU DELI SERDANG SUMATERA UTARA,8999999572228,PONDS AGE MIRACLE AY SERUM MASK 2X12X25G,12,20433.33,3791.4044,26554.9411,267963.4967
