TglDN,InvSys,NmNPWP,NoNPWP,AddNPWP,Barcode,NmBrg,Qty,Harga,Disc1,PPN,Total
6/2/2022 10:25,22005403356,PT.SURIATAMA MITRA PERWITA,14532100000000,JL.MEDAN - TANJUNG MORAWA KM. 17.5 STM HULU DELI SERDANG SUMATERA UTARA,8999999549589,PONDS CHAR MW + BBFF 12X(100ML+30G),12,18550.42,3442.0304,24107.9311,243270.9407
